"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/2017","1,839.39","1,816.31","1,839.39","1,812.57","","1.26%"
"11/07/2017","1,816.57","1,815.70","1,823.74","1,804.59","","0.05%"
"11/06/2017","1,815.70","1,841.00","1,843.17","1,814.46","","-1.38%"
"11/03/2017","1,841.12","1,865.95","1,865.95","1,838.77","","-1.29%"
"11/02/2017","1,865.24","1,874.49","1,874.49","1,863.68","","-0.49%"
"10/31/2017","1,874.49","1,882.27","1,887.85","1,872.73","","-0.35%"
"10/30/2017","1,881.01","1,891.87","1,893.32","1,878.99","","-0.57%"
"10/27/2017","1,891.87","1,899.27","1,906.07","1,887.98","","-0.38%"
"10/26/2017","1,899.11","1,885.52","1,899.11","1,878.88","","0.83%"
"10/25/2017","1,883.42","1,889.03","1,889.03","1,875.81","","-0.29%"
"10/24/2017","1,888.81","1,850.00","1,889.06","1,845.51","","2.13%"
"10/23/2017","1,849.44","1,846.19","1,852.66","1,842.59","","0.18%"
"10/20/2017","1,846.19","1,845.13","1,854.72","1,842.12","","0.06%"
"10/19/2017","1,845.13","1,854.09","1,854.51","1,842.65","","-0.48%"
"10/18/2017","1,854.06","1,847.08","1,854.53","1,842.89","","0.38%"
"10/17/2017","1,847.08","1,854.88","1,858.76","1,846.84","","-0.43%"
"10/16/2017","1,855.09","1,862.84","1,862.84","1,844.27","","-0.40%"
"10/13/2017","1,862.48","1,863.29","1,869.20","1,852.89","","-0.04%"
"10/12/2017","1,863.29","1,849.38","1,866.46","1,847.30","","0.75%"
"10/11/2017","1,849.38","1,821.11","1,849.38","1,819.24","","1.58%"
"10/10/2017","1,820.66","1,811.16","1,820.66","1,810.22","","0.53%"
"10/09/2017","1,811.06","1,812.79","1,813.54","1,807.98","","-0.12%"
"10/06/2017","1,813.27","1,801.12","1,814.51","1,800.74","","0.68%"
"10/05/2017","1,800.98","1,801.31","1,803.31","1,798.81","","-0.02%"
"10/04/2017","1,801.34","1,805.23","1,809.97","1,801.34","","-0.22%"
"10/03/2017","1,805.23","1,807.41","1,812.84","1,804.30","","-0.13%"
"10/02/2017","1,807.53","1,814.88","1,823.20","1,807.30","","-0.20%"
"09/29/2017","1,811.12","1,821.34","1,822.56","1,809.53","","-0.56%"
"09/28/2017","1,821.32","1,804.03","1,821.32","1,796.97","","0.96%"
"09/27/2017","1,804.03","1,811.54","1,815.58","1,803.63","","-0.46%"
"09/26/2017","1,812.32","1,819.31","1,829.61","1,811.34","","-0.39%"
"09/25/2017","1,819.36","1,829.42","1,829.44","1,817.82","","-0.55%"
"09/22/2017","1,829.42","1,827.00","1,831.70","1,821.89","","0.10%"
"09/21/2017","1,827.54","1,821.08","1,834.54","1,821.08","","0.35%"
"09/20/2017","1,821.11","1,825.37","1,827.27","1,818.03","","-0.23%"
"09/19/2017","1,825.28","1,796.54","1,826.74","1,796.14","","1.60%"
"09/18/2017","1,796.61","1,820.85","1,821.31","1,793.17","","-1.36%"
"09/15/2017","1,821.43","1,833.82","1,833.82","1,816.01","","-0.68%"
"09/14/2017","1,833.82","1,842.91","1,846.26","1,833.10","","-0.49%"
"09/13/2017","1,842.80","1,869.87","1,869.87","1,842.63","","-1.42%"
"09/12/2017","1,869.40","1,881.39","1,882.67","1,868.11","","-0.64%"
"09/11/2017","1,881.44","1,882.72","1,882.99","1,877.94","","-0.07%"
