"Date","Price","Open","High","Low","Vol.","Change %"
"01/05/2021","911.43","905.73","911.77","904.68","16.48K","0.61%"
"01/04/2021","905.86","902.13","907.03","896.74","12.34K","0.56%"
"12/30/2020","900.85","901.69","902.25","897.44","34.14K","-0.05%"
"12/29/2020","901.34","900.86","903.81","896.28","23.30K","0.15%"
"12/28/2020","900.03","890.29","901.99","890.29","36.95K","0.56%"
"12/23/2020","894.98","887.72","894.98","886.19","23.99K","0.91%"
"12/22/2020","886.90","880.95","892.13","880.47","11.67K","0.35%"
"12/21/2020","883.82","897.50","897.83","881.10","51.03K","-1.34%"
"12/18/2020","895.85","895.68","897.53","893.37","17.39K","-0.09%"
"12/17/2020","896.63","892.58","896.63","892.41","17.08K","0.71%"
"12/16/2020","890.28","888.62","898.11","888.62","45.87K","0.04%"
"12/15/2020","889.91","887.82","891.89","883.87","10.31K","-0.34%"
"12/14/2020","892.96","894.68","894.68","890.10","13.32K","-0.10%"
"12/11/2020","893.84","901.74","904.13","892.54","20.49K","-0.29%"
"12/10/2020","896.40","893.77","898.74","893.42","16.55K","0.27%"
"12/09/2020","893.98","890.53","897.88","890.53","10.42K","0.30%"
"12/08/2020","891.28","894.77","897.05","890.68","28.00K","-0.45%"
"12/07/2020","895.35","894.72","896.46","888.50","19.13K","0.23%"
"12/04/2020","893.28","890.60","894.70","889.94","15.66K","-0.21%"
"12/03/2020","895.13","887.39","895.13","887.39","58.55K","0.83%"
"12/02/2020","887.79","887.27","888.61","883.70","49.10K","0.28%"
"12/01/2020","885.29","887.65","890.33","885.29","21.27K","-0.33%"
"11/30/2020","888.22","884.98","893.75","884.98","36.42K","0.31%"
"11/27/2020","885.46","883.21","889.08","881.00","33.47K","0.40%"
"11/26/2020","881.97","874.83","883.28","874.83","34.12K","0.57%"
"11/25/2020","876.97","868.00","877.15","868.00","22.10K","1.19%"
"11/24/2020","866.62","866.70","869.07","865.04","19.60K","-0.01%"
"11/23/2020","866.74","856.37","868.92","856.37","45.70K","1.62%"
"11/20/2020","852.95","850.40","855.94","849.90","33.64K","0.30%"
"11/19/2020","850.40","845.31","852.95","845.31","29.87K","0.88%"
"11/18/2020","843.02","840.60","843.02","833.61","24.74K","0.36%"
"11/17/2020","839.96","836.44","839.96","835.42","33.99K","0.29%"
"11/16/2020","837.56","833.66","838.90","831.71","19.18K","0.37%"
"11/13/2020","834.46","846.77","846.77","834.23","3.65K","-1.45%"
"11/12/2020","846.77","851.57","854.70","844.18","10.63K","-0.56%"
"11/11/2020","851.57","838.69","852.34","838.69","38.99K","1.37%"
"11/10/2020","840.08","839.50","841.76","829.90","30.74K","0.07%"
"11/09/2020","839.50","822.26","839.50","818.79","34.67K","2.25%"
"11/06/2020","821.02","825.37","826.72","821.02","26.19K","-0.73%"
"11/05/2020","827.08","822.67","828.00","822.10","14.77K","0.82%"
"11/04/2020","820.39","810.73","824.03","810.73","7.66K","1.19%"
"11/03/2020","810.73","805.30","811.65","803.58","11.81K","0.89%"
"11/02/2020","803.58","796.98","804.90","796.98","21.38K","1.26%"
"10/30/2020","793.55","790.73","795.17","787.44","40.39K","0.38%"
"10/29/2020","790.56","800.31","801.58","790.56","39.89K","-1.41%"
"10/28/2020","801.90","806.26","808.92","800.58","35.54K","-0.45%"
"10/27/2020","805.56","808.82","812.03","802.40","25.25K","-0.40%"
"10/26/2020","808.82","824.30","826.91","803.11","15.36K","-1.80%"
"10/23/2020","823.67","831.60","831.60","823.34","11.55K","-0.95%"
"10/22/2020","831.60","829.65","831.99","823.97","13.11K","0.31%"
"10/21/2020","829.01","828.48","831.16","828.42","27.80K","0.20%"
"10/20/2020","827.34","828.58","833.15","825.05","13.93K","-0.63%"
"10/19/2020","832.58","839.52","840.56","831.10","21.64K","-0.83%"
"10/16/2020","839.52","834.06","839.52","831.91","16.33K","0.76%"
"10/15/2020","833.16","833.70","834.58","828.45","25.61K","-0.27%"
"10/14/2020","835.41","833.94","839.16","829.74","25.61K","0.52%"
"10/13/2020","831.09","834.62","837.54","830.58","12.14K","-0.42%"
"10/12/2020","834.62","838.11","839.31","834.05","8.54K","-0.32%"
"10/09/2020","837.32","834.84","838.61","833.25","19.77K","0.09%"
"10/08/2020","836.55","837.57","839.45","833.51","14.14K","-0.12%"
"10/07/2020","837.57","843.77","843.77","836.42","18.61K","-0.73%"
"10/06/2020","843.77","848.63","848.63","843.08","31.29K","-0.42%"
"10/05/2020","847.36","845.58","848.08","844.88","9.33K","0.24%"
"10/02/2020","845.36","855.38","855.38","845.36","13.44K","-1.07%"
"10/01/2020","854.53","846.20","854.74","846.20","10.48K","0.98%"
"09/30/2020","846.20","847.60","851.31","846.09","12.48K","0.12%"
"09/29/2020","845.17","855.85","860.12","844.96","28.33K","-1.25%"
"09/28/2020","855.85","845.24","862.96","845.24","11.84K","1.26%"
"09/25/2020","845.24","846.57","852.41","845.24","14.51K","-0.18%"
